REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,REM_PRCL_LOCN,PRC_TTL_LND_AREA_ACRES,LND_FRONTAGE,LND_DEPTH,LND_SITE_IDX,LND_OCC,LND_OCC_DESC,LND_ASSESS_VAL,LND_LINE_NUM,LND_BLDG_NUM
     99,      2,       ,       ,92 NH ROUTE 4A ,31.650000,,,0,386C,CAMPGRND-Comm,34500.00,2,1
     99,      2,       ,       ,92 NH ROUTE 4A ,31.650000,,,C,386C,CAMPGRND-Comm,219900.00,1,1
     99,      3,       ,       ,17 MANCHESTER DR ,52.800000,,,0,6230,OTHER,2085.00,2,1
     99,      3,       ,       ,17 MANCHESTER DR ,52.800000,,,5,1010,ONE FAM,101000.00,1,1
     99,      3,    100,       ,15 MANCHESTER DR,5.000000,,,0,1010,ONE FAM,3800.00,2,1
     99,      3,    100,       ,15 MANCHESTER DR,5.000000,,,5,1010,ONE FAM,98000.00,1,1
     99,      4,       ,       ,19 MANCHESTER DR ,60.400000,,,0,6221,HDWD REC,3385.00,2,1
     99,      4,       ,       ,19 MANCHESTER DR ,60.400000,,,5,1010,ONE FAM,101000.00,1,1
     99,      5,       ,       ,599 DARTMOUTH COLLEGE HWY,2.730005,,,5,1010,ONE FAM,85100.00,1,1
     99,      6,       ,       ,625 DARTMOUTH COLLEGE HWY,4.390000,,,0,1010,ONE FAM,3100.00,3,1
     99,      6,       ,       ,625 DARTMOUTH COLLEGE HWY,4.390000,,,0,1010,ONE FAM,4500.00,2,1
     99,      6,       ,       ,625 DARTMOUTH COLLEGE HWY,4.390000,,,5,1010,ONE FAM,80800.00,1,1
     99,      7,       ,       ,15 RUDSBORO RD ,2.060000,,,0,1010,ONE FAM,2400.00,2,1
     99,      7,       ,       ,15 RUDSBORO RD ,2.060000,,,5,1010,ONE FAM,89800.00,1,1
     99,      7,    100,       ,7 RUDSBORO RD,0.750000,,,5,1320,UNDEV,4400.00,1,1
     99,      8,       ,       ,695 DARTMOUTH COLLEGE HWY ,90.900000,,,0,6000,FARM,3250.00,2,1
     99,      8,       ,       ,695 DARTMOUTH COLLEGE HWY ,90.900000,,,0,6230,OTHER,2865.00,3,1
     99,      8,       ,       ,695 DARTMOUTH COLLEGE HWY ,90.900000,,,5,1100,TRALR PK,379500.00,1,1
     99,      8,    100,       ,695 DARTMOUTH COLLEGE HWY #1,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,    200,       ,695 DARTMOUTH COLLEGE HWY #2,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,    300,       ,695 DARTMOUTH COLLEGE HWY #3,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,    400,       ,695 DARTMOUTH COLLEGE HWY #4,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,    500,       ,695 DARTMOUTH COLLEGE HWY 5,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,    600,       ,695 DARTMOUTH COLLEGE HWY 6,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,    700,       ,695 DARTMOUTH COLLEGE HWY 7,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,    800,       ,695 DARTMOUTH COLLEGE HWY #8,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,    900,       ,695 DARTMOUTH COLLEGE HWY #9,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,   1000,       ,695 DARTMOUTH COLLEGE HWY ,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,   1100,       ,695 DARTMOUTH COLLEGE HWY #11,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1200,       ,695 DARTMOUTH COLLEGE HWY 12,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1300,       ,695 DARTMOUTH COLLEGE HWY 13,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1400,       ,695 DARTMOUTH COLLEGE HWY #14,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1600,       ,695 DARTMOUTH COLLEGE HWY #16,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1700,       ,695 DARTMOUTH COLLEGE HWY 17,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1800,       ,695 DARTMOUTH COLLEGE HWY 18,0.000000,,,5,1030,MOBIL HM,0.00,1,1
     99,      8,   1900,       ,695 DARTMOUTH COLLEGE HWY 19,0.000000,,,5,1030,MOBIL HM,,1,1
     99,      8,   2000,       ,695 DARTMOUTH COLLEGE HWY 20,0.000000,,,5,1030,MOBIL HM,0.00,1,1
    101,      1,       ,       ,2-8 MARKET ST ,7.630854,,,0,3240,SUPERMKT,,1,2
    101,      1,       ,       ,2-8 MARKET ST ,7.630854,,,C,3240,SUPERMKT,6992900.00,1,1
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903C,MUNICPAL-Comm,,1,2
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903C,MUNICPAL-Comm,,1,3
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903C,MUNICPAL-Comm,,1,5
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903C,MUNICPAL-Comm,665800.00,2,1
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903C,MUNICPAL-Comm,1112500.00,3,1
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,0,903I,MUNICPAL-Ind,,1,4
    101,      2,       ,       ,28 MARKET ST ,36.710000,,,C,903C,MUNICPAL-Comm,7331100.00,1,1
    101,      2,    100,       ,28 MARKET ST ,0.000000,,,C,9030,MUNICPAL,,1,1
    101,      5,       ,       ,120 S MAIN ST ,0.200000,,,C,3400,OFFICE,233700.00,1,1
    101,      9,       ,       ,108 S MAIN ST,0.400000,,,5,1010,ONE FAM,80300.00,1,1
    101,     10,       ,       ,102 S MAIN ST,0.260000,,,5,1010,ONE FAM,71500.00,1,1
    101,     11,       ,       ,3 WATERMAN AVE,0.260000,,,5,1010,ONE FAM,84100.00,1,1
    101,     12,       ,       ,5 WATERMAN AVE,0.610000,,,5,1010,ONE FAM,105700.00,1,1
    101,     13,       ,       ,9 WATERMAN AVE ,1.090000,,,0,1010,ONE FAM,300.00,2,1
    101,     13,       ,       ,9 WATERMAN AVE ,1.090000,,,5,1010,ONE FAM,103200.00,1,1
    101,     14,       ,       ,10 WATERMAN AVE,1.130000,,,0,1010,ONE FAM,400.00,2,1
    101,     14,       ,       ,10 WATERMAN AVE,1.130000,,,5,1010,ONE FAM,103200.00,1,1
    101,     15,       ,       ,2 WATERMAN AVE,0.270000,,,5,1010,ONE FAM,85000.00,1,1
    101,     16,       ,       ,1 WATERMAN AVE ,0.330000,,,5,1010,ONE FAM,90300.00,1,1
    101,     17,       ,       ,4 WATERMAN AVE ,0.812943,,,5,1010,ONE FAM,114300.00,1,1
    101,     18,    100,       ,6 WATERMAN AVE ,0.330234,,,5,1010,ONE FAM,76800.00,1,1
    101,     18,    200,       ,8 WATERMAN AVE,0.257805,,,5,1010,ONE FAM,71300.00,1,1
    101,     19,       ,       ,98 S MAIN ST ,0.246272,,,5,1010,ONE FAM,70500.00,1,1
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,0,9080,HOUSING,,1,2
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,0,9080,HOUSING,,1,3
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,0,9080,HOUSING,,1,4
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,0,9080,HOUSING,,1,5
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,0,9080,HOUSING,3800.00,2,1
    101,     20,       ,       ,31 ROMANO CIR ,7.911000,,,C,9080,HOUSING,3372300.00,1,1
    101,     20,    200,       ,32-47 ROMANO CIR ,0.000000,,,0,1120,APT 9+UP,,1,3
    101,     20,    200,       ,32-47 ROMANO CIR ,0.000000,,,0,1120,APT 9+UP,0.00,1,1
    101,     20,    200,       ,32-47 ROMANO CIR ,0.000000,,,0,1120,APT 9+UP,0.00,1,2
    101,     21,       ,       ,86 S MAIN ST,0.460000,,,5,1050,3 FAMILY,74700.00,1,1
    101,     22,       ,       ,84 S MAIN ST,0.190000,,,5,1010,ONE FAM,67300.00,1,1
    101,     23,       ,       ,82 S MAIN ST,0.180000,,,5,1010,ONE FAM,66800.00,1,1
    101,     25,       ,       ,69 S MAIN ST,0.330000,,,5,1010,ONE FAM,76800.00,1,1
    101,     26,       ,       ,77 S MAIN ST ,0.560000,,,5,1300,RES LAND,87400.00,1,1
    101,     27,       ,       ,89 S MAIN ST ,0.530000,,,C,3400,OFFICE,231100.00,1,1
    101,     28,       ,       ,93 S MAIN ST ,1.080000,,,0,3400,OFFICE,200.00,2,1
    101,     28,       ,       ,93 S MAIN ST ,1.080000,,,C,3400,OFFICE,281000.00,1,1
    101,     29,       ,       ,95 S MAIN ST ,0.590000,,,5,1010,ONE FAM,88800.00,1,1
    101,     30,       ,       ,97 S MAIN ST ,0.730000,,,5,1010,ONE FAM,111800.00,1,1
    101,     31,       ,       ,103 S MAIN ST ,0.853076,,,C,3420,MEDICAL OFF,267400.00,1,1
    101,     33,       ,       ,107 S MAIN ST,1.980000,,,0,3900,DEV LAND,1400.00,2,1
    101,     33,       ,       ,107 S MAIN ST,1.980000,,,5,3900,DEV LAND,309700.00,1,1
    101,     36,       ,       ,35 GLEN RD ,9.790000,,,0,4000,FACTORY,,1,2
    101,     36,       ,       ,35 GLEN RD ,9.790000,,,0,4000,FACTORY,,1,3
    101,     36,       ,       ,35 GLEN RD ,9.790000,,,0,4000,FACTORY,15600.00,3,1
    101,     36,       ,       ,35 GLEN RD ,9.790000,,,0,4000,FACTORY,22800.00,2,1
    101,     36,       ,       ,35 GLEN RD ,9.790000,,,C,4000,FACTORY,366600.00,1,1
    101,     37,       ,       ,1 GLEN RD ,4.540000,,,0,3250,STORE,,1,2
    101,     37,       ,       ,1 GLEN RD ,4.540000,,,0,3250,STORE,,1,3
    101,     37,       ,       ,1 GLEN RD ,4.540000,,,0,3250,STORE,196800.00,2,1
    101,     37,       ,       ,1 GLEN RD ,4.540000,,,C,3250,STORE,2199300.00,1,1
    101,     38,       ,       ,27 GLEN RD ,0.970000,,,C,3400,OFFICE,145200.00,1,1
    102,      1,       ,       ,169 GLEN RD,0.330000,,,5,1010,ONE FAM,81300.00,1,1
    102,      2,       ,       ,231 GLEN RD,0.960000,,,5,1010,ONE FAM,103200.00,1,1
    102,      3,       ,       ,122 SEMINARY HILL,0.080000,,,5,1010,ONE FAM,61300.00,1,1
    102,      4,       ,       ,118 SEMINARY HILL,17.200000,,,0,1010,ONE FAM,34900.00,2,1
    102,      4,       ,       ,118 SEMINARY HILL,17.200000,1000,,5,1010,ONE FAM,292500.00,1,1
    102,      5,       ,       ,114 SEMINARY HILL ,1.000000,,,C,9060,CHURCH,983600.00,1,1
    102,      6,       ,       ,110 SEMINARY HILL,0.410000,,,5,1010,ONE FAM,80800.00,1,1
    102,      8,       ,       ,2 HAMPSHIRE TER,0.653306,,,5,1010,ONE FAM,108300.00,1,1
    102,      9,       ,       ,108 SEMINARY HILL ,0.550000,,,5,1010,ONE FAM,86900.00,1,1
    102,     10,       ,       ,104 SEMINARY HILL,0.300000,,,5,1010,ONE FAM,74500.00,1,1
    102,     11,       ,       ,100 SEMINARY HILL,0.230000,,,5,1010,ONE FAM,69200.00,1,1
    102,     12,       ,       ,96 SEMINARY HILL ,11.720000,,,0,9550,CONDO MSTR,16400.00,2,1
    102,     12,       ,       ,96 SEMINARY HILL ,11.720000,,,0,9550,CONDO MSTR,1518000.00,3,1
    102,     12,       ,       ,96 SEMINARY HILL ,11.720000,,,C,9550,CONDO MSTR,1433200.00,1,1
    102,     12,      1,       ,5 WESTBORO WOODS LN F1,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      2,       ,23 WESTBORO WOODS LN B2,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      3,       ,55 WESTBORO WOODS LN F3,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      4,       ,61 WESTBORO WOODS LN B4,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,      5,       ,1 WESTBORO WOODS LN A5,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      6,       ,3 WESTBORO WOODS LN A6,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      7,       ,2 WESTBORO WOODS LN A7,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      8,       ,4 WESTBORO WOODS LN #A8,0.000000,,,5,1020,CONDO,,1,1
    102,     12,      9,       ,6 WESTBORO WOODS LN E9,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     10,       ,8 WESTBORO WOODS LN E10,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     11,       ,10 WESTBORO WOODS LN F11,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     12,       ,14 WESTBORO WOODS LN B12,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     13,       ,18 WESTBORO WOODS LN D13,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     14,       ,20 WESTBORO WOODS LN #D14,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     15,       ,22 WESTBORO WOODS LN #F15,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     16,       ,26 WESTBORO WOODS LN D16,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     17,       ,28 WESTBORO WOODS LN D17,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     18,       ,34 WESTBORO WOODS LN D18,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     19,       ,36 WESTBORO WOODS LN D19,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     20,       ,38 WESTBORO WOODS LN D20,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     21,       ,40 WESTBORO WOODS LN D21,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     22,       ,42 WESTBORO WOODS LN D22,1.000000,,,0,102V,CONDO-Vac,,1,1
    102,     12,     23,       ,44 WESTBORO WOODS LN D23,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     24,       ,46 WESTBORO WOODS LN D24,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     25,       ,48 WESTBORO WOODS LN D25,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     26,       ,50 WESTBORO WOODS LN D26,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     27,       ,52 WESTBORO WOODS LN D27,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     28,       ,54 WESTBORO WOODS LN D28,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     29,       ,56 WESTBORO WOODS LN #D29,0.000000,,,0,102V,CONDO-Vac,15000.00,1,1
    102,     12,     30,       ,58 WESTBORO WOODS LN #A30,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     31,       ,60 WESTBORO WOODS LN #A31,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     32,       ,62 WESTBORO WOODS LN F32,0.000000,,,5,1020,CONDO,,1,1
    102,     12,     33,       ,96 SEMINARY HILL 33,0.000000,,,5,1020,CONDO,,1,1
    102,     13,       ,       ,76 SEMINARY HILL ,1.120000,,,0,3520,DAY CARE,300.00,2,1
    102,     13,       ,       ,76 SEMINARY HILL ,1.120000,,,C,3520,DAY CARE,262800.00,1,1
    102,     14,       ,       ,1 ARMSTRONG AVE,0.300000,,,5,1010,ONE FAM,87700.00,1,1
    102,     15,       ,       ,3 ARMSTRONG AVE,0.300000,,,5,1010,ONE FAM,87700.00,1,1
    102,     16,       ,       ,1 HATHORN AVE,0.310000,,,5,1010,ONE FAM,88600.00,1,1
    102,     17,       ,       ,3 HATHORN AVE,0.590000,,,5,1010,ONE FAM,104500.00,1,1
    102,     19,       ,       ,4 HATHORN AVE,0.650000,,,5,1010,ONE FAM,108100.00,1,1
    102,     20,       ,       ,2 HATHORN AVE,0.980000,,,5,1010,ONE FAM,114700.00,1,1
    102,     21,       ,       ,8 ARMSTRONG AVE,0.560000,,,5,1010,ONE FAM,102800.00,1,1
    102,     22,       ,       ,6 ARMSTRONG AVE,0.310000,,,5,1010,ONE FAM,88600.00,1,1
    102,     23,       ,       ,4 ARMSTRONG AVE,0.310000,,,5,1010,ONE FAM,88600.00,1,1
    102,     24,       ,       ,2 ARMSTRONG AVE,0.320000,,,5,1010,ONE FAM,89400.00,1,1
    102,     25,       ,       ,17 JOHNSON AVE,0.345937,,,5,1010,ONE FAM,91700.00,1,1
    102,     25,    100,       ,15 JOHNSON AVE,0.230142,,,5,1010,ONE FAM,81500.00,1,1
    102,     26,       ,       ,18 JOHNSON AVE,0.380000,,,5,1040,2 FAMILY,93400.00,1,1
    102,     27,       ,       ,13 TENLEY DR,0.390000,,,5,1010,ONE FAM,94000.00,1,1
    102,     28,       ,       ,15 TENLEY DR,0.740000,,,5,1010,ONE FAM,112100.00,1,1
    102,     29,       ,       ,16 TENLEY DR,0.430000,,,5,1010,ONE FAM,91200.00,1,1
    102,     30,       ,       ,17 TENLEY DR,0.290000,,,5,1010,ONE FAM,86800.00,1,1
    102,     31,       ,       ,18 TENLEY DR ,0.270000,,,5,1010,ONE FAM,85000.00,1,1
    102,     32,       ,       ,19 TENLEY DR,0.340000,,,5,1010,ONE FAM,91200.00,1,1
    102,     33,       ,       ,20 TENLEY DR,0.270000,,,5,1010,ONE FAM,85000.00,1,1
    102,     34,       ,       ,14 TENLEY DR,0.350000,,,5,1010,ONE FAM,78100.00,1,1
    102,     35,       ,       ,12 TENLEY DR,0.310000,,,5,1010,ONE FAM,88600.00,1,1
    102,     36,       ,       ,10 TENLEY DR,0.230000,,,5,1010,ONE FAM,81500.00,1,1
    102,     37,       ,       ,2 JONES AVE,0.230000,,,5,1010,ONE FAM,69200.00,1,1
    102,     38,       ,       ,75 SEMINARY HILL,0.240000,,,5,1010,ONE FAM,70000.00,1,1
    102,     39,       ,       ,79 SEMINARY HILL ,2.590000,,,0,1120,APT 9+UP,,1,2
    102,     39,       ,       ,79 SEMINARY HILL ,2.590000,,,0,1120,APT 9+UP,,1,3
    102,     39,       ,       ,79 SEMINARY HILL ,2.590000,,,0,1120,APT 9+UP,1700.00,2,1
    102,     39,       ,       ,79 SEMINARY HILL ,2.590000,,,C,1120,APT 9+UP,562100.00,1,1
    102,     40,       ,       ,5 CARLTON DR,0.230000,,,5,1010,ONE FAM,69200.00,1,1
    102,     41,       ,       ,9 CARLTON DR,0.230000,,,5,1010,ONE FAM,81500.00,1,1
    102,     42,       ,       ,15 CARLTON DR,0.250000,,,5,1010,ONE FAM,83200.00,1,1
    102,     44,       ,       ,26 CARLTON DR,0.230000,,,5,1010,ONE FAM,81500.00,1,1
    102,     45,       ,       ,22 CARLTON DR ,0.240000,,,5,1010,ONE FAM,82300.00,1,1
    102,     46,       ,       ,18 CARLTON DR,0.250000,,,5,1010,ONE FAM,83200.00,1,1
    102,     47,       ,       ,14 CARLTON DR,0.250000,,,5,1010,ONE FAM,83200.00,1,1
    102,     48,       ,       ,10 CARLTON DR,0.230000,,,5,1010,ONE FAM,81500.00,1,1
    102,     49,       ,       ,6 CARLTON DR,0.230000,,,5,1010,ONE FAM,69200.00,1,1
    102,     50,       ,       ,115 SEMINARY HILL ,3.960000,,,0,1010,ONE FAM,8500.00,2,1
    102,     50,       ,       ,115 SEMINARY HILL ,3.960000,,,5,1010,ONE FAM,114700.00,1,1
    102,     53,       ,       ,123 SEMINARY HILL,1.800000,,,0,1010,ONE FAM,2300.00,2,1
    102,     53,       ,       ,123 SEMINARY HILL,1.800000,,,5,1010,ONE FAM,97500.00,1,1
    102,     54,       ,       ,129 SEMINARY HILL,2.050000,,,0,1010,ONE FAM,3000.00,2,1
    102,     54,       ,       ,129 SEMINARY HILL,2.050000,,,5,1010,ONE FAM,97500.00,1,1
    102,     54,    200,       ,24 OLD PINE TREE CEMETERY RD,3.480000,,,0,1010,ONE FAM,5500.00,2,1
    102,     54,    200,       ,24 OLD PINE TREE CEMETERY RD,3.480000,,,5,1010,ONE FAM,138900.00,1,1
    102,     55,       ,       ,10 OLD PINE TREE CEMETERY RD,3.650000,,,0,1010,ONE FAM,7600.00,2,1
    102,     55,       ,       ,10 OLD PINE TREE CEMETERY RD,3.650000,,,5,1010,ONE FAM,114700.00,1,1
    102,     57,       ,       ,15 OLD PINE TREE CEMETERY RD ,3.700000,,,0,1010,ONE FAM,7800.00,2,1
    102,     57,       ,       ,15 OLD PINE TREE CEMETERY RD ,3.700000,,,5,1010,ONE FAM,97500.00,1,1
    102,     58,       ,       ,0 GLEN RD,1.500000,,,0,1320,UNDEV,1000.00,2,1
    102,     58,       ,       ,0 GLEN RD,1.500000,,,5,1320,UNDEV,28700.00,1,1
    102,     59,       ,       ,0 GLEN RD,0.610000,,,5,1320,UNDEV,26400.00,1,1
    102,     60,       ,       ,130 GLEN RD,5.200000,,,0,9030,MUNICPAL,6000.00,2,1
    102,     60,       ,       ,130 GLEN RD,5.200000,,,C,9030,MUNICPAL,281000.00,1,1
    102,     61,       ,       ,0 GLEN RD,0.819995,,,5,1320,UNDEV,5700.00,1,1
    102,     62,       ,       ,0 GLEN RD,0.060009,,,5,4420,UNDEV,3500.00,1,1
    103,      1,       ,       ,432 MIRACLE MILE ,1.060000,,,0,3900,DEV LAND,800.00,2,1
    103,      1,       ,       ,432 MIRACLE MILE ,1.060000,,,5,3900,DEV LAND,119700.00,1,1
    103,      2,       ,       ,424 MIRACLE MILE,1.700000,,,0,4270,GAS STOR,,1,2
    103,      2,       ,       ,424 MIRACLE MILE,1.700000,,,C,4270,GAS STOR,830900.00,1,1
    103,      3,       ,       ,422 MIRACLE MILE ,3.469995,,,C,3230,SHOP CTR,1695900.00,1,1
    103,      4,       ,       ,400 MIRACLE MILE ,0.840000,,,C,3250,STORE,694500.00,1,1
    103,      6,       ,       ,388 MIRACLE MILE ,11.229991,,,0,3250,STORE,,1,2
    103,      6,       ,       ,388 MIRACLE MILE ,11.229991,,,0,3250,STORE,13500.00,2,1
    103,      6,       ,       ,388 MIRACLE MILE ,11.229991,,,C,3250,STORE,4760400.00,1,1
    103,      8,       ,       ,360 MIRACLE MILE ,3.869995,,,C,3250,STORE,2553400.00,1,1
    103,      8,    100,       ,364 MIRACLE MILE ,0.400000,,,C,3330,GAS STA,457300.00,1,1
    103,      9,       ,       ,351 MIRACLE MILE,2.480005,,,C,3250,STORE,1212100.00,1,1
    103,     10,       ,       ,361 MIRACLE MILE ,0.520000,,,C,3340,SERV STA,399800.00,1,1
    103,     11,       ,       ,369 MIRACLE MILE ,3.380005,,,C,3260,REST/BAR,1652000.00,1,1
    103,     12,       ,       ,377 MIRACLE MILE ,0.800000,,,C,3250,STORE,456600.00,1,1
    103,     13,       ,       ,387 MIRACLE MILE ,1.689991,,,0,905I,CHARITABLE-Ind,,1,2
    103,     13,       ,       ,387 MIRACLE MILE ,1.689991,,,C,9050,CHARITABLE,826000.00,1,1
    103,     14,       ,       ,407 MIRACLE MILE,3.760009,,,0,450I,STATE ED TAX-Ind,,1,2
    103,     14,       ,       ,407 MIRACLE MILE,3.760009,,,C,450I,STATE ED TAX-Ind,1837700.00,1,1
    103,     15,       ,       ,425 MIRACLE MILE ,3.510009,,,C,3300,AUTO S+S,1715500.00,1,1
    103,     16,       ,       ,443 MIRACLE MILE,1.520000,,,0,3250,STORE,800.00,2,1
    103,     16,       ,       ,443 MIRACLE MILE,1.520000,,,C,3250,STORE,391000.00,1,1
    104,      1,       ,       ,345 MIRACLE MILE ,0.860000,,,0,3250,STORE,,1,2
    104,      1,       ,       ,345 MIRACLE MILE ,0.860000,,,C,3250,STORE,466200.00,1,1
    104,      2,       ,       ,336 MECHANIC ST ,26.700000,,,0,4000,FACTORY,,1,2
    104,      2,       ,       ,336 MECHANIC ST ,26.700000,,,0,4000,FACTORY,738300.00,2,1
    104,      2,       ,       ,336 MECHANIC ST ,26.700000,,,C,4000,FACTORY,4496400.00,1,1
    104,      5,       ,       ,260 MECHANIC ST ,4.120009,,,0,325I,STORE-Ind,0.00,1,4
    104,      5,       ,       ,260 MECHANIC ST ,4.120009,,,0,3910,POTNLDEV,15800.00,2,4
    104,      5,       ,       ,260 MECHANIC ST ,4.120009,,,C,3250,STORE,0.00,1,3
    104,      5,       ,       ,260 MECHANIC ST ,4.120009,,,C,3250,STORE,792400.00,1,1
    104,      5,       ,       ,260 MECHANIC ST ,4.120009,,,F,325I,STORE-Ind,0.00,1,2
    104,      6,       ,       ,268 MECHANIC ST ,0.884068,,,C,3340,SERV STA,352600.00,1,1
    104,      7,       ,       ,258 MECHANIC ST ,0.610000,,,C,3320,AUTO REP,315200.00,1,1
    104,      8,       ,       ,256 MECHANIC ST,0.320000,,,C,3250,STORE,266100.00,1,1
    104,      9,       ,       ,242 MECHANIC ST ,1.150000,,,C,3250,STORE,379400.00,1,1
    104,     10,       ,       ,60 BUCKINGHAM PL,1.000000,,,5,1010,ONE FAM,118700.00,1,1
    104,     11,       ,       ,54 BUCKINGHAM PL,0.980000,,,5,1010,ONE FAM,118700.00,1,1
    105,      1,       ,       ,50 BUCKINGHAM PL ,0.860000,,,5,1010,ONE FAM,125400.00,1,1
    105,      2,       ,       ,32 BUCKINGHAM PL,1.290000,,,0,1010,ONE FAM,900.00,2,1
    105,      2,       ,       ,32 BUCKINGHAM PL,1.290000,,,5,1010,ONE FAM,125700.00,1,1
    105,      3,       ,       ,240 MECHANIC ST ,1.830000,,,0,3400,OFFICE,7300.00,2,1
    105,      3,       ,       ,240 MECHANIC ST ,1.830000,,,C,3400,OFFICE,293200.00,1,1
    105,      4,       ,       ,252 MECHANIC ST ,1.150000,,,0,3560,PRO ASSOC,100.00,2,1
    105,      4,       ,       ,252 MECHANIC ST ,1.150000,,,C,3560,PRO ASSOC,274900.00,1,1
    105,      5,       ,       ,220 MECHANIC ST ,15.600000,,,0,3250,STORE,0.00,1,2
    105,      5,       ,       ,220 MECHANIC ST ,15.600000,,,0,3250,STORE,28300.00,2,1
    105,      5,       ,       ,220 MECHANIC ST ,15.600000,,,0,325I,STORE-Ind,0.00,1,3
    105,      5,       ,       ,220 MECHANIC ST ,15.600000,,,C,3250,STORE,1026400.00,1,1
    105,      6,       ,       ,216 MECHANIC ST,0.520000,,,5,1010,ONE FAM,74400.00,1,1
    105,      7,       ,       ,214 MECHANIC ST ,2.480000,,,0,1040,2 FAMILY,3700.00,2,1
    105,      7,       ,       ,214 MECHANIC ST ,2.480000,,,5,1040,2 FAMILY,84800.00,1,1
    105,      8,       ,       ,208 MECHANIC ST,0.470000,,,5,1040,2 FAMILY,72500.00,1,1
    105,      9,       ,       ,204 MECHANIC ST ,2.900000,,,0,9550,CONDO MSTR,1600000.00,2,1
    105,      9,       ,       ,204 MECHANIC ST ,2.900000,,,C,9550,CONDO MSTR,708700.00,1,1
    105,      9,    101,       ,204 MECHANIC ST #01,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    201,       ,204 MECHANIC ST #02,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    301,       ,204 MECHANIC ST 03,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    401,       ,204 MECHANIC ST 04,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    501,       ,204 MECHANIC ST 05,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    601,       ,204 MECHANIC ST #06,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    701,       ,204 MECHANIC ST 07,0.000000,,,5,1020,CONDO,,1,1
